Fish ID	Fish Name	Start Stage ID	Start Stage Name	End Stage ID	End Stage Name	Affected Structure or Process 1 subterm ID	Affected Structure or Process 1 subterm Name	Post-composed Relationship ID	Post-composed Relationship Name	Affected Structure or Process 1 superterm ID	Affected Structure or Process 1 superterm Name	Phenotype Keyword ID	Phenotype Keyword Name	Phenotype Tag	Affected Structure or Process 2 subterm ID	Affected Structure or Process 2 subterm name	Post-composed Relationship (rel) ID	Post-composed Relationship (rel) Name	Affected Structure or Process 2 superterm ID	Affected Structure or Process 2 superterm name	Publication ID	Environment ID	ZFIN EQ ID	IRI
ZDB-FISH-150901-12482	shha<sup>tq252/tq252</sup>	ZDB-STAGE-010723-37	Larval:Day 6	ZDB-STAGE-010723-37	Larval:Day 6	ZFA:0000184	cleithrum	BFO:0000050	part_of	ZFA:0001161	pectoral fin	PATO:0000574	decreased length	abnormal							ZDB-PUB-991103-2	ZDB-EXP-041102-1	ZFA:0000184-BFO:0000050-ZFA:0001161-PATO:0000574-0-0-0	ZP:0010902
ZDB-FISH-150901-12482	shha<sup>tq252/tq252</sup>	ZDB-STAGE-010723-37	Larval:Day 6	ZDB-STAGE-010723-37	Larval:Day 6	ZFA:0001455	scapulocoracoid	BFO:0000050	part_of	ZFA:0001161	pectoral fin	PATO:0000587	decreased size	abnormal							ZDB-PUB-991103-2	ZDB-EXP-041102-1	ZFA:0001455-BFO:0000050-ZFA:0001161-PATO:0000587-0-0-0	ZP:0010903
ZDB-FISH-150901-1274	csa<sup>rk11/rk11</sup>	ZDB-STAGE-010723-36	Larval:Day 5	ZDB-STAGE-010723-36	Larval:Day 5	ZFA:0009071	Purkinje cell	BFO:0000050	part_of	ZFA:0000100	cerebellum	PATO:0001997	decreased amount	abnormal							ZDB-PUB-090422-9	ZDB-EXP-041102-1	ZFA:0009071-BFO:0000050-ZFA:0000100-PATO:0001997-0-0-0	ZP:0015623
ZDB-FISH-150901-12797	WT + MO3-lft2 + MO5-ndr1	ZDB-STAGE-010723-18	Gastrula:75%-epiboly	ZDB-STAGE-010723-18	Gastrula:75%-epiboly	ZFA:0009139	endodermal cell	BFO:0000050	part_of	ZFA:0000017	endoderm	PATO:0001997	decreased amount	abnormal							ZDB-PUB-070907-26	ZDB-EXP-080115-6	ZFA:0009139-BFO:0000050-ZFA:0000017-PATO:0001997-0-0-0	ZP:0000101
ZDB-FISH-150901-1296	cz3323Tg; zdf13Tg	ZDB-STAGE-010723-52	Juvenile:Days 45-89	ZDB-STAGE-010723-52	Juvenile:Days 45-89	ZFA:0009141	macrophage	BFO:0000050	part_of	ZFA:0000529	kidney	PATO:0000586	increased size	abnormal							ZDB-PUB-070523-29	ZDB-EXP-070725-1	ZFA:0009141-BFO:0000050-ZFA:0000529-PATO:0000586-0-0-0	ZP:0015751
ZDB-FISH-150901-13019	sd2Tg; y1Tg + MO1-mir142	ZDB-STAGE-010723-10	Pharyngula:Prim-5	ZDB-STAGE-010723-10	Pharyngula:Prim-5	ZFA:0001285	intersegmental vessel	BFO:0000050	part_of	ZFA:0001115	trunk	PATO:0000051	morphology	abnormal							ZDB-PUB-130110-15	ZDB-EXP-150105-2	ZFA:0001285-BFO:0000050-ZFA:0001115-PATO:0000051-0-0-0	ZP:0012309
ZDB-FISH-150901-13061	ltk<sup>j9s1/j9s1</sup>	ZDB-STAGE-010723-39	Adult	ZDB-STAGE-010723-39	Adult	ZFA:0009199	iridophore	BFO:0000050	part_of	ZFA:0000107	eye	PATO:0001997	decreased amount	abnormal							ZDB-PUB-080331-9	ZDB-EXP-041102-1	ZFA:0009199-BFO:0000050-ZFA:0000107-PATO:0001997-0-0-0	ZP:0004782
ZDB-FISH-150901-13061	ltk<sup>j9s1/j9s1</sup>	ZDB-STAGE-010723-39	Adult	ZDB-STAGE-010723-39	Adult	ZFA:0009199	iridophore	BFO:0000050	part_of	ZFA:0001115	trunk	PATO:0001997	decreased amount	abnormal							ZDB-PUB-091215-35	ZDB-EXP-041102-1	ZFA:0009199-BFO:0000050-ZFA:0001115-PATO:0001997-0-0-0	ZP:0004116
ZDB-FISH-150901-13061	ltk<sup>j9s1/j9s1</sup>	ZDB-STAGE-010723-39	Adult	ZDB-STAGE-010723-39	Adult	ZFA:0009091	melanocyte	BFO:0000050	part_of	ZFA:0001115	trunk	PATO:0000628	mislocalised	abnormal							ZDB-PUB-130710-127	ZDB-EXP-041102-1	ZFA:0009091-BFO:0000050-ZFA:0001115-PATO:0000628-0-0-0	ZP:0009969
ZDB-FISH-150901-13061	ltk<sup>j9s1/j9s1</sup>	ZDB-STAGE-010723-49	Larval:Days 21-29	ZDB-STAGE-010723-49	Larval:Days 21-29	ZFA:0009091	melanocyte	BFO:0000050	part_of	ZFA:0001115	trunk	PATO:0000628	mislocalised	abnormal							ZDB-PUB-130710-127	ZDB-EXP-041102-1	ZFA:0009091-BFO:0000050-ZFA:0001115-PATO:0000628-0-0-0	ZP:0009969
ZDB-FISH-150901-13061	ltk<sup>j9s1/j9s1</sup>	ZDB-STAGE-010723-51	Juvenile:Days 30-44	ZDB-STAGE-010723-51	Juvenile:Days 30-44	ZFA:0009091	melanocyte	BFO:0000050	part_of	ZFA:0001115	trunk	PATO:0000628	mislocalised	abnormal							ZDB-PUB-130710-127	ZDB-EXP-041102-1	ZFA:0009091-BFO:0000050-ZFA:0001115-PATO:0000628-0-0-0	ZP:0009969
ZDB-FISH-150901-13061	ltk<sup>j9s1/j9s1</sup>	ZDB-STAGE-010723-52	Juvenile:Days 45-89	ZDB-STAGE-010723-52	Juvenile:Days 45-89	ZFA:0009091	melanocyte	BFO:0000050	part_of	ZFA:0001115	trunk	PATO:0000628	mislocalised	abnormal							ZDB-PUB-130710-127	ZDB-EXP-041102-1	ZFA:0009091-BFO:0000050-ZFA:0001115-PATO:0000628-0-0-0	ZP:0009969
ZDB-FISH-150901-13105	itga3b<sup>tj2b/tj2b</sup>	ZDB-STAGE-010723-9	Hatching:Long-pec	ZDB-STAGE-010723-9	Hatching:Long-pec	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0000368	integument	PATO:0000411	circular	abnormal							ZDB-PUB-970210-21	ZDB-EXP-041102-1	ZFA:0009000-BFO:0000050-ZFA:0000368-PATO:0000411-0-0-0	ZP:0004720
ZDB-FISH-150901-13141	lrp2a<sup>mw1/mw1</sup>	ZDB-STAGE-010723-51	Juvenile:Days 30-44	ZDB-STAGE-010723-39	Adult	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0000046	retinal neural layer	PATO:0001790	decreased mass density	abnormal							ZDB-PUB-110317-36	ZDB-EXP-041102-1	ZFA:0009000-BFO:0000050-ZFA:0000046-PATO:0001790-0-0-0	ZP:0007435
ZDB-FISH-150901-13266	slc24a5<sup>zf450/zf450</sup>	ZDB-STAGE-010723-9	Hatching:Long-pec	ZDB-STAGE-010723-9	Hatching:Long-pec	ZFA:0009091	melanocyte	BFO:0000050	part_of	ZFA:0000368	integument	PATO:0001997	decreased amount	abnormal							ZDB-PUB-130830-3	ZDB-EXP-041102-1	ZFA:0009091-BFO:0000050-ZFA:0000368-PATO:0001997-0-0-0	ZP:0005651
ZDB-FISH-150901-13318	AB + MO1-ptch1 + MO1-ptch2	ZDB-STAGE-010723-10	Pharyngula:Prim-5	ZDB-STAGE-010723-10	Pharyngula:Prim-5	ZFA:0001086	muscle pioneer	BFO:0000050	part_of	ZFA:0000155	somite	PATO:0000470	increased amount	abnormal							ZDB-PUB-060616-49	ZDB-EXP-061130-3	ZFA:0001086-BFO:0000050-ZFA:0000155-PATO:0000470-0-0-0	ZP:0009649
ZDB-FISH-150901-13369	lamc1<sup>m466/m466</sup>(AB)	ZDB-STAGE-010723-10	Pharyngula:Prim-5	ZDB-STAGE-010723-32	Pharyngula:Prim-15	ZFA:0001086	muscle pioneer	BFO:0000050	part_of	ZFA:0000155	somite	PATO:0000462	absent	abnormal							ZDB-PUB-970210-10	ZDB-EXP-041102-1	ZFA:0001086-BFO:0000050-ZFA:0000155-PATO:0000462-0-0-0	ZP:0003036
ZDB-FISH-150901-13381	ddf<sup>ta50</sup>	ZDB-STAGE-010723-30	Segmentation:14-19 somites	ZDB-STAGE-010723-30	Segmentation:14-19 somites	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0000368	integument	PATO:0000411	circular	abnormal							ZDB-PUB-970210-21	ZDB-EXP-041102-1	ZFA:0009000-BFO:0000050-ZFA:0000368-PATO:0000411-0-0-0	ZP:0004720
ZDB-FISH-150901-13710	WT + MO3-pax3a	ZDB-STAGE-010723-10	Pharyngula:Prim-5	ZDB-STAGE-010723-10	Pharyngula:Prim-5	ZFA:0009198	xanthophore	BFO:0000050	part_of	ZFA:0001114	head	PATO:0001997	decreased amount	abnormal							ZDB-PUB-080422-3	ZDB-EXP-080917-6	ZFA:0009198-BFO:0000050-ZFA:0001114-PATO:0001997-0-0-0	ZP:0006218
ZDB-FISH-150901-13710	WT + MO3-pax3a	ZDB-STAGE-010723-10	Pharyngula:Prim-5	ZDB-STAGE-010723-10	Pharyngula:Prim-5	ZFA:0009198	xanthophore	BFO:0000050	part_of	ZFA:0001115	trunk	PATO:0000462	absent	abnormal							ZDB-PUB-080422-3	ZDB-EXP-080917-6	ZFA:0009198-BFO:0000050-ZFA:0001115-PATO:0000462-0-0-0	ZP:0009971
ZDB-FISH-150901-13710	WT + MO3-pax3a	ZDB-STAGE-010723-36	Larval:Day 5	ZDB-STAGE-010723-36	Larval:Day 5	ZFA:0009198	xanthophore	BFO:0000050	part_of	ZFA:0001115	trunk	PATO:0000337	colorless	abnormal							ZDB-PUB-080422-3	ZDB-EXP-080911-8	ZFA:0009198-BFO:0000050-ZFA:0001115-PATO:0000337-0-0-0	ZP:0009970
ZDB-FISH-150901-13710	WT + MO3-pax3a	ZDB-STAGE-010723-37	Larval:Day 6	ZDB-STAGE-010723-37	Larval:Day 6	ZFA:0009091	melanocyte	BFO:0000050	part_of	ZFA:0001114	head	PATO:0000070	amount	normal							ZDB-PUB-080422-3	ZDB-EXP-080911-8	ZFA:0009091-BFO:0000050-ZFA:0001114-PATO:0000070-0-0-0	ZP:0012780
ZDB-FISH-150901-13710	WT + MO3-pax3a	ZDB-STAGE-010723-37	Larval:Day 6	ZDB-STAGE-010723-37	Larval:Day 6	ZFA:0009091	melanocyte	BFO:0000050	part_of	ZFA:0001115	trunk	PATO:0000470	increased amount	abnormal							ZDB-PUB-080422-3	ZDB-EXP-080911-8	ZFA:0009091-BFO:0000050-ZFA:0001115-PATO:0000470-0-0-0	ZP:0009967
ZDB-FISH-150901-13710	WT + MO3-pax3a	ZDB-STAGE-010723-37	Larval:Day 6	ZDB-STAGE-010723-37	Larval:Day 6	ZFA:0009091	melanocyte	BFO:0000050	part_of	ZFA:0001115	trunk	PATO:0000587	decreased size	abnormal							ZDB-PUB-080422-3	ZDB-EXP-080911-8	ZFA:0009091-BFO:0000050-ZFA:0001115-PATO:0000587-0-0-0	ZP:0009968
ZDB-FISH-150901-13710	WT + MO3-pax3a	ZDB-STAGE-010723-9	Hatching:Long-pec	ZDB-STAGE-010723-9	Hatching:Long-pec	ZFA:0009091	melanocyte	BFO:0000050	part_of	ZFA:0001115	trunk	PATO:0000628	mislocalised	abnormal							ZDB-PUB-080422-3	ZDB-EXP-080917-6	ZFA:0009091-BFO:0000050-ZFA:0001115-PATO:0000628-0-0-0	ZP:0009969
ZDB-FISH-150901-13733	WT + MO1-ric8b	ZDB-STAGE-010723-36	Larval:Day 5	ZDB-STAGE-010723-36	Larval:Day 5	ZFA:0009091	melanocyte	BFO:0000050	part_of	ZFA:0000368	integument	PATO:0000051	morphology	abnormal							ZDB-PUB-071219-1	ZDB-EXP-100127-1	ZFA:0009091-BFO:0000050-ZFA:0000368-PATO:0000051-0-0-0	ZP:0004247
ZDB-FISH-150901-13753	WT + MO2-cdh11	ZDB-STAGE-010723-9	Hatching:Long-pec	ZDB-STAGE-010723-9	Hatching:Long-pec	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0000029	hindbrain	PATO:0001531	cellular adhesivity	abnormal	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0000029	hindbrain	ZDB-PUB-090716-3	ZDB-EXP-110502-1	ZFA:0009000-BFO:0000050-ZFA:0000029-PATO:0001531-ZFA:0009000-BFO:0000050-ZFA:0000029	ZP:0009628
ZDB-FISH-150901-13784	WT + MO1-sh3pxd2aa + MO2-sh3pxd2aa	ZDB-STAGE-010723-9	Hatching:Long-pec	ZDB-STAGE-010723-9	Hatching:Long-pec	ZFA:0009091	melanocyte	BFO:0000050	part_of	ZFA:0001115	trunk	PATO:0001997	decreased amount	abnormal							ZDB-PUB-110803-32	ZDB-EXP-121218-2	ZFA:0009091-BFO:0000050-ZFA:0001115-PATO:0001997-0-0-0	ZP:0000325
ZDB-FISH-150901-13834	WT + MO1-cdc42	ZDB-STAGE-010723-36	Larval:Day 5	ZDB-STAGE-010723-36	Larval:Day 5	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0000152	retina	PATO:0001997	decreased amount	abnormal							ZDB-PUB-150530-2	ZDB-EXP-041102-1	ZFA:0009000-BFO:0000050-ZFA:0000152-PATO:0001997-0-0-0	ZP:0006721
ZDB-FISH-150901-13869	cztq7Tg	ZDB-STAGE-010723-39	Adult	ZDB-STAGE-010723-39	Adult	ZFA:0009091	melanocyte	BFO:0000050	part_of	ZFA:0001115	trunk	PATO:0000470	increased amount	abnormal							ZDB-PUB-050209-10	ZDB-EXP-041102-1	ZFA:0009091-BFO:0000050-ZFA:0001115-PATO:0000470-0-0-0	ZP:0009967
ZDB-FISH-150901-13970	ndr1<sup>cz35/cz35</sup>	ZDB-STAGE-010723-6	Gastrula:50%-epiboly	ZDB-STAGE-010723-12	Gastrula:Bud	ZFA:0009139	endodermal cell	BFO:0000050	part_of	ZFA:0000017	endoderm	PATO:0001997	decreased amount	abnormal							ZDB-PUB-080218-4	ZDB-EXP-041102-1	ZFA:0009139-BFO:0000050-ZFA:0000017-PATO:0001997-0-0-0	ZP:0000101
ZDB-FISH-150901-13983	cdh2<sup>m117/m117</sup>	ZDB-STAGE-010723-32	Pharyngula:Prim-15	ZDB-STAGE-010723-32	Pharyngula:Prim-15	ZFA:0000155	somite	BFO:0000050	part_of	ZFA:0001115	trunk	PATO:0000051	morphology	abnormal							ZDB-PUB-071210-3	ZDB-EXP-041102-1	ZFA:0000155-BFO:0000050-ZFA:0001115-PATO:0000051-0-0-0	ZP:0002565
ZDB-FISH-150901-13984	f3Tg	ZDB-STAGE-010723-32	Pharyngula:Prim-15	ZDB-STAGE-010723-13	Pharyngula:Prim-25	ZFA:0009044	blood cell	BFO:0000050	part_of	ZFA:0000007	blood	PATO:0000467	present	normal							ZDB-PUB-080227-13	ZDB-EXP-081003-1	ZFA:0009044-BFO:0000050-ZFA:0000007-PATO:0000467-0-0-0	ZP:0015409
ZDB-FISH-150901-13989	vps39<sup>t20290/t20290</sup>	ZDB-STAGE-010723-35	Larval:Day 4	ZDB-STAGE-010723-37	Larval:Day 6	ZFA:0009091	melanocyte	BFO:0000050	part_of	ZFA:0000368	integument	PATO:0000337	colorless	abnormal							ZDB-PUB-071219-18	ZDB-EXP-041102-1	ZFA:0009091-BFO:0000050-ZFA:0000368-PATO:0000337-0-0-0	ZP:0009114
ZDB-FISH-150901-13989	vps39<sup>t20290/t20290</sup>	ZDB-STAGE-010723-9	Hatching:Long-pec	ZDB-STAGE-010723-9	Hatching:Long-pec	ZFA:0009091	melanocyte	BFO:0000050	part_of	ZFA:0000368	integument	PATO:0000336	colored	abnormal							ZDB-PUB-071219-18	ZDB-EXP-041102-1	ZFA:0009091-BFO:0000050-ZFA:0000368-PATO:0000336-0-0-0	ZP:0009113
ZDB-FISH-150901-14011	dctn1a<sup>s309/s309</sup>; rw021Tg(TL)	ZDB-STAGE-010723-36	Larval:Day 5	ZDB-STAGE-010723-36	Larval:Day 5	ZFA:0009310	retinal ganglion cell	BFO:0000050	part_of	ZFA:0000024	retinal ganglion cell layer	PATO:0000470	increased amount	abnormal							ZDB-PUB-080924-4	ZDB-EXP-041102-1	ZFA:0009310-BFO:0000050-ZFA:0000024-PATO:0000470-0-0-0	ZP:0008617
ZDB-FISH-150901-14011	dctn1a<sup>s309/s309</sup>; rw021Tg(TL)	ZDB-STAGE-010723-9	Hatching:Long-pec	ZDB-STAGE-010723-9	Hatching:Long-pec	ZFA:0009310	retinal ganglion cell	BFO:0000050	part_of	ZFA:0000024	retinal ganglion cell layer	PATO:0000470	increased amount	abnormal							ZDB-PUB-080924-4	ZDB-EXP-041102-1	ZFA:0009310-BFO:0000050-ZFA:0000024-PATO:0000470-0-0-0	ZP:0008617
ZDB-FISH-150901-14022	ncapg<sup>s105/s105</sup>(TL)	ZDB-STAGE-010723-8	Larval:Protruding-mouth	ZDB-STAGE-010723-8	Larval:Protruding-mouth	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0000152	retina	PATO:0001997	decreased amount	abnormal							ZDB-PUB-090716-9	ZDB-EXP-041102-1	ZFA:0009000-BFO:0000050-ZFA:0000152-PATO:0001997-0-0-0	ZP:0006721
ZDB-FISH-150901-14025	dmd<sup>ta222a/ta222a</sup>	ZDB-STAGE-010723-49	Larval:Days 21-29	ZDB-STAGE-010723-49	Larval:Days 21-29	ZFA:0009327	neutrophil	BFO:0000050	part_of	ZFA:0005277	skeletal muscle	PATO:0000467	present	abnormal							ZDB-PUB-101004-16	ZDB-EXP-041102-1	ZFA:0009327-BFO:0000050-ZFA:0005277-PATO:0000467-0-0-0	ZP:0001516
ZDB-FISH-150901-14025	dmd<sup>ta222a/ta222a</sup>	ZDB-STAGE-010723-49	Larval:Days 21-29	ZDB-STAGE-010723-49	Larval:Days 21-29	ZFA:0009327	neutrophil	BFO:0000050	part_of	ZFA:0005277	skeletal muscle	PATO:0001629	aggregated	abnormal							ZDB-PUB-101004-16	ZDB-EXP-041102-1	ZFA:0009327-BFO:0000050-ZFA:0005277-PATO:0001629-0-0-0	ZP:0001517
ZDB-FISH-150901-14048	w47Tg + MO3-ctbp2a + MO4-ctbp2a	ZDB-STAGE-010723-10	Pharyngula:Prim-5	ZDB-STAGE-010723-10	Pharyngula:Prim-5	ZFA:0009091	melanocyte	BFO:0000050	part_of	ZFA:0001114	head	PATO:0000470	increased amount	abnormal							ZDB-PUB-110110-12	ZDB-EXP-110620-6	ZFA:0009091-BFO:0000050-ZFA:0001114-PATO:0000470-0-0-0	ZP:0001370
ZDB-FISH-150901-14172	tbx16<sup>b104/b104</sup>; chrd<sup>ks1/ks1</sup>	ZDB-STAGE-010723-10	Pharyngula:Prim-5	ZDB-STAGE-010723-10	Pharyngula:Prim-5	ZFA:0000155	somite	BFO:0000050	part_of	ZFA:0001094	whole organism	PATO:0000462	absent	abnormal							ZDB-PUB-121220-46	ZDB-EXP-041102-1	ZFA:0000155-BFO:0000050-ZFA:0001094-PATO:0000462-0-0-0	ZP:0016611
ZDB-FISH-150901-14172	tbx16<sup>b104/b104</sup>; chrd<sup>ks1/ks1</sup>	ZDB-STAGE-010723-23	Segmentation:1-4 somites	ZDB-STAGE-010723-23	Segmentation:1-4 somites	ZFA:0000155	somite	BFO:0000050	part_of	ZFA:0001094	whole organism	PATO:0000462	absent	abnormal							ZDB-PUB-121220-46	ZDB-EXP-041102-1	ZFA:0000155-BFO:0000050-ZFA:0001094-PATO:0000462-0-0-0	ZP:0016611
ZDB-FISH-150901-14272	AB + MO1-nipbla + MO1-nipblb	ZDB-STAGE-010723-18	Gastrula:75%-epiboly	ZDB-STAGE-010723-18	Gastrula:75%-epiboly	ZFA:0009139	endodermal cell	BFO:0000050	part_of	ZFA:0001094	whole organism	PATO:0001997	decreased amount	abnormal							ZDB-PUB-111114-19	ZDB-EXP-111205-3	ZFA:0009139-BFO:0000050-ZFA:0001094-PATO:0001997-0-0-0	ZP:0004181
ZDB-FISH-150901-14689	WT + MO1-bcl6a	ZDB-STAGE-010723-8	Larval:Protruding-mouth	ZDB-STAGE-010723-8	Larval:Protruding-mouth	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0000152	retina	PATO:0000638	apoptotic	abnormal							ZDB-PUB-130610-75	ZDB-EXP-130923-9	ZFA:0009000-BFO:0000050-ZFA:0000152-PATO:0000638-0-0-0	ZP:0002343
ZDB-FISH-150901-14689	WT + MO1-bcl6a	ZDB-STAGE-010723-9	Hatching:Long-pec	ZDB-STAGE-010723-9	Hatching:Long-pec	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0000152	retina	PATO:0000638	apoptotic	abnormal							ZDB-PUB-130610-75	ZDB-EXP-130923-9	ZFA:0009000-BFO:0000050-ZFA:0000152-PATO:0000638-0-0-0	ZP:0002343
ZDB-FISH-150901-14695	WT + MO2-emilin3a + MO2-scube2	ZDB-STAGE-010723-10	Pharyngula:Prim-5	ZDB-STAGE-010723-10	Pharyngula:Prim-5	ZFA:0001086	muscle pioneer	BFO:0000050	part_of	ZFA:0001115	trunk	PATO:0002050	normal amount	abnormal							ZDB-PUB-131119-11	ZDB-EXP-140116-6	ZFA:0001086-BFO:0000050-ZFA:0001115-PATO:0002050-0-0-0	ZP:0007529
ZDB-FISH-150901-14744	czt13Tg	ZDB-STAGE-010723-39	Adult	ZDB-STAGE-010723-39	Adult	ZFA:0009091	melanocyte	BFO:0000050	part_of	ZFA:0001115	trunk	PATO:0000470	increased amount	abnormal							ZDB-PUB-050209-10	ZDB-EXP-041102-1	ZFA:0009091-BFO:0000050-ZFA:0001115-PATO:0000470-0-0-0	ZP:0009967
ZDB-FISH-150901-14765	sd2Tg + MO1-fga + MO1-fgb + MO1-fgg	ZDB-STAGE-010723-8	Larval:Protruding-mouth	ZDB-STAGE-010723-8	Larval:Protruding-mouth	ZFA:0001079	blood vasculature	BFO:0000050	part_of	ZFA:0001094	whole organism	PATO:0002105	hemorrhagic	abnormal							ZDB-PUB-131018-2	ZDB-EXP-140117-2	ZFA:0001079-BFO:0000050-ZFA:0001094-PATO:0002105-0-0-0	ZP:0004591
ZDB-FISH-150901-1488	optn<sup>sa143/sa143</sup>	ZDB-STAGE-010723-10	Pharyngula:Prim-5	ZDB-STAGE-010723-10	Pharyngula:Prim-5	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0001114	head	PATO:0000638	apoptotic	abnormal							ZDB-PUB-141021-3	ZDB-EXP-041102-1	ZFA:0009000-BFO:0000050-ZFA:0001114-PATO:0000638-0-0-0	ZP:0011625
ZDB-FISH-150901-1488	optn<sup>sa143/sa143</sup>	ZDB-STAGE-010723-9	Hatching:Long-pec	ZDB-STAGE-010723-9	Hatching:Long-pec	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0001115	trunk	PATO:0000638	apoptotic	abnormal							ZDB-PUB-141021-3	ZDB-EXP-041102-1	ZFA:0009000-BFO:0000050-ZFA:0001115-PATO:0000638-0-0-0	ZP:0011626
ZDB-FISH-150901-14881	ppp1r12a<sup>sq181/sq181</sup>; s854Tg(AB)	ZDB-STAGE-010723-10	Pharyngula:Prim-5	ZDB-STAGE-010723-10	Pharyngula:Prim-5	ZFA:0009139	endodermal cell	BFO:0000050	part_of	ZFA:0000112	gut	PATO:0000937	disorganized	abnormal							ZDB-PUB-080915-1	ZDB-EXP-041102-1	ZFA:0009139-BFO:0000050-ZFA:0000112-PATO:0000937-0-0-0	ZP:0007060
ZDB-FISH-150901-14889	asy<sup>rk13/rk13</sup>	ZDB-STAGE-010723-36	Larval:Day 5	ZDB-STAGE-010723-36	Larval:Day 5	ZFA:0009071	Purkinje cell	BFO:0000050	part_of	ZFA:0000100	cerebellum	PATO:0001997	decreased amount	abnormal							ZDB-PUB-090422-9	ZDB-EXP-041102-1	ZFA:0009071-BFO:0000050-ZFA:0000100-PATO:0001997-0-0-0	ZP:0015623
ZDB-FISH-150901-14949	vps11<sup>w66/w66</sup>	ZDB-STAGE-010723-36	Larval:Day 5	ZDB-STAGE-010723-36	Larval:Day 5	ZFA:0009091	melanocyte	BFO:0000050	part_of	ZFA:0001114	head	PATO:0002251	decreased pigmentation	abnormal							ZDB-PUB-130708-44	ZDB-EXP-041102-1	ZFA:0009091-BFO:0000050-ZFA:0001114-PATO:0002251-0-0-0	ZP:0007857
ZDB-FISH-150901-14949	vps11<sup>w66/w66</sup>	ZDB-STAGE-010723-36	Larval:Day 5	ZDB-STAGE-010723-36	Larval:Day 5	ZFA:0009199	iridophore	BFO:0000050	part_of	ZFA:0001114	head	PATO:0001997	decreased amount	abnormal							ZDB-PUB-130708-44	ZDB-EXP-041102-1	ZFA:0009199-BFO:0000050-ZFA:0001114-PATO:0001997-0-0-0	ZP:0007858
ZDB-FISH-150901-15026	cdipt<sup>hi559Tg/hi559Tg</sup>	ZDB-STAGE-010723-35	Larval:Day 4	ZDB-STAGE-010723-35	Larval:Day 4	ZFA:0009154	eye photoreceptor cell	BFO:0000050	part_of	ZFA:0000143	retinal photoreceptor layer	PATO:0000638	apoptotic	abnormal							ZDB-PUB-110706-10	ZDB-EXP-041102-1	ZFA:0009154-BFO:0000050-ZFA:0000143-PATO:0000638-0-0-0	ZP:0004085
ZDB-FISH-150901-15026	cdipt<sup>hi559Tg/hi559Tg</sup>	ZDB-STAGE-010723-36	Larval:Day 5	ZDB-STAGE-010723-36	Larval:Day 5	ZFA:0009154	eye photoreceptor cell	BFO:0000050	part_of	ZFA:0000143	retinal photoreceptor layer	PATO:0000638	apoptotic	abnormal							ZDB-PUB-110706-10	ZDB-EXP-041102-1	ZFA:0009154-BFO:0000050-ZFA:0000143-PATO:0000638-0-0-0	ZP:0004085
ZDB-FISH-150901-15026	cdipt<sup>hi559Tg/hi559Tg</sup>	ZDB-STAGE-010723-8	Larval:Protruding-mouth	ZDB-STAGE-010723-8	Larval:Protruding-mouth	ZFA:0009262	retinal cone cell	BFO:0000050	part_of	ZFA:0000143	retinal photoreceptor layer	PATO:0000937	disorganized	abnormal							ZDB-PUB-110706-10	ZDB-EXP-041102-1	ZFA:0009262-BFO:0000050-ZFA:0000143-PATO:0000937-0-0-0	ZP:0006267
ZDB-FISH-150901-15026	cdipt<sup>hi559Tg/hi559Tg</sup>	ZDB-STAGE-010723-8	Larval:Protruding-mouth	ZDB-STAGE-010723-8	Larval:Protruding-mouth	ZFA:0009275	retinal rod cell	BFO:0000050	part_of	ZFA:0000143	retinal photoreceptor layer	PATO:0000937	disorganized	abnormal							ZDB-PUB-110706-10	ZDB-EXP-041102-1	ZFA:0009275-BFO:0000050-ZFA:0000143-PATO:0000937-0-0-0	ZP:0006268
ZDB-FISH-150901-15041	enpp1<sup>hu4581/hu4581</sup>; enpp1<sup>sa156/sa156</sup>	ZDB-STAGE-010723-47	Larval:Days 7-13	ZDB-STAGE-010723-47	Larval:Days 7-13	ZFA:0000126	centrum	BFO:0000050	part_of	ZFA:0001189	vertebra	PATO:0000642	fused with	abnormal					ZFA:0000126	centrum	ZDB-PUB-121220-19	ZDB-EXP-041102-1	ZFA:0000126-BFO:0000050-ZFA:0001189-PATO:0000642-0-0-ZFA:0000126	ZP:0006784
ZDB-FISH-150901-15093	csf1ra<sup>tm236b/tm236b</sup>; mitfa<sup>w2/w2</sup>	ZDB-STAGE-010723-39	Adult	ZDB-STAGE-010723-39	Adult	ZFA:0009199	iridophore	BFO:0000050	part_of	ZFA:0001115	trunk	PATO:0000628	mislocalised	abnormal							ZDB-PUB-130710-127	ZDB-EXP-041102-1	ZFA:0009199-BFO:0000050-ZFA:0001115-PATO:0000628-0-0-0	ZP:0011378
