defined_class	entity	entitytowards	quality
http://purl.obolibrary.org/obo/ZP_0012813	http://purl.obolibrary.org/obo/ZFA_0005002	http://purl.obolibrary.org/obo/ZFA_0001052	http://purl.obolibrary.org/obo/PATO_0001453
http://purl.obolibrary.org/obo/ZP_0012482	http://purl.obolibrary.org/obo/ZFA_0005731	http://purl.obolibrary.org/obo/ZFA_0000543	http://purl.obolibrary.org/obo/PATO_0001453
http://purl.obolibrary.org/obo/ZP_0020064	http://purl.obolibrary.org/obo/ZFA_0009316	http://purl.obolibrary.org/obo/ZFA_0000471	http://purl.obolibrary.org/obo/PATO_0001453
http://purl.obolibrary.org/obo/ZP_0020074	http://purl.obolibrary.org/obo/ZFA_0009316	http://purl.obolibrary.org/obo/ZFA_0000009	http://purl.obolibrary.org/obo/PATO_0001453
http://purl.obolibrary.org/obo/ZP_0027177	http://purl.obolibrary.org/obo/ZFA_0009000	http://purl.obolibrary.org/obo/ZFA_0009000	http://purl.obolibrary.org/obo/PATO_0001453
http://purl.obolibrary.org/obo/ZP_0011277	http://purl.obolibrary.org/obo/ZFA_0009000	http://purl.obolibrary.org/obo/ZFA_0001135	http://purl.obolibrary.org/obo/PATO_0001453
http://purl.obolibrary.org/obo/ZP_0008537	http://purl.obolibrary.org/obo/ZFA_0009000	http://purl.obolibrary.org/obo/ZFA_0001117	http://purl.obolibrary.org/obo/PATO_0001453
http://purl.obolibrary.org/obo/ZP_0007755	http://purl.obolibrary.org/obo/ZFA_0000694	http://purl.obolibrary.org/obo/ZFA_0001239	http://purl.obolibrary.org/obo/PATO_0001453
http://purl.obolibrary.org/obo/ZP_0001527	http://purl.obolibrary.org/obo/ZFA_0009117	http://purl.obolibrary.org/obo/ZFA_0001089	http://purl.obolibrary.org/obo/PATO_0001453
http://purl.obolibrary.org/obo/ZP_0019211	http://purl.obolibrary.org/obo/ZFA_0009117	http://purl.obolibrary.org/obo/ZFA_0000473	http://purl.obolibrary.org/obo/PATO_0001453
http://purl.obolibrary.org/obo/ZP_0005381	http://purl.obolibrary.org/obo/ZFA_0000023	http://purl.obolibrary.org/obo/ZFA_0000023	http://purl.obolibrary.org/obo/PATO_0001453
http://purl.obolibrary.org/obo/ZP_0006289	http://purl.obolibrary.org/obo/ZFA_0009094	http://purl.obolibrary.org/obo/ZFA_0005124	http://purl.obolibrary.org/obo/PATO_0001453
http://purl.obolibrary.org/obo/ZP_0007766	http://purl.obolibrary.org/obo/ZFA_0001652	http://purl.obolibrary.org/obo/ZFA_0001514	http://purl.obolibrary.org/obo/PATO_0001453
http://purl.obolibrary.org/obo/ZP_0016465	http://purl.obolibrary.org/obo/ZFA_0009111	http://purl.obolibrary.org/obo/ZFA_0000123	http://purl.obolibrary.org/obo/PATO_0001453
http://purl.obolibrary.org/obo/ZP_0022747	http://purl.obolibrary.org/obo/ZFA_0000673	http://purl.obolibrary.org/obo/ZFA_0001054	http://purl.obolibrary.org/obo/PATO_0001453
http://purl.obolibrary.org/obo/ZP_0004735	http://purl.obolibrary.org/obo/ZFA_0000368	http://purl.obolibrary.org/obo/ZFA_0001094	http://purl.obolibrary.org/obo/PATO_0001453
http://purl.obolibrary.org/obo/ZP_0026625	http://purl.obolibrary.org/obo/ZFA_0001285	http://purl.obolibrary.org/obo/ZFA_0005025	http://purl.obolibrary.org/obo/PATO_0001453
http://purl.obolibrary.org/obo/ZP_0006305	http://purl.obolibrary.org/obo/ZFA_0009399	http://purl.obolibrary.org/obo/ZFA_0005124	http://purl.obolibrary.org/obo/PATO_0001453
http://purl.obolibrary.org/obo/ZP_0016225	http://purl.obolibrary.org/obo/ZFA_0001338	http://purl.obolibrary.org/obo/ZFA_0000056	http://purl.obolibrary.org/obo/PATO_0001453
http://purl.obolibrary.org/obo/ZP_0008462	http://purl.obolibrary.org/obo/ZFA_0009158	http://purl.obolibrary.org/obo/ZFA_0001094	http://purl.obolibrary.org/obo/PATO_0001453
http://purl.obolibrary.org/obo/ZP_0011869	http://purl.obolibrary.org/obo/ZFA_0000035	http://purl.obolibrary.org/obo/ZFA_0000152	http://purl.obolibrary.org/obo/PATO_0001453
http://purl.obolibrary.org/obo/ZP_0002972	http://purl.obolibrary.org/obo/ZFA_0009114	http://purl.obolibrary.org/obo/ZFA_0009114	http://purl.obolibrary.org/obo/PATO_0001453
http://purl.obolibrary.org/obo/ZP_0026990	http://purl.obolibrary.org/obo/ZFA_0009114	http://purl.obolibrary.org/obo/ZFA_0001089	http://purl.obolibrary.org/obo/PATO_0001453
http://purl.obolibrary.org/obo/ZP_0021516	http://purl.obolibrary.org/obo/ZFA_0009114	http://purl.obolibrary.org/obo/ZFA_0001056	http://purl.obolibrary.org/obo/PATO_0001453
http://purl.obolibrary.org/obo/ZP_0021515	http://purl.obolibrary.org/obo/ZFA_0009114	http://purl.obolibrary.org/obo/ZFA_0001462	http://purl.obolibrary.org/obo/PATO_0001453
http://purl.obolibrary.org/obo/ZP_0002971	http://purl.obolibrary.org/obo/ZFA_0009114	http://purl.obolibrary.org/obo/ZFA_0000610	http://purl.obolibrary.org/obo/PATO_0001453
http://purl.obolibrary.org/obo/ZP_0014746	http://purl.obolibrary.org/obo/ZFA_0005145	http://purl.obolibrary.org/obo/ZFA_0005647	http://purl.obolibrary.org/obo/PATO_0001453
http://purl.obolibrary.org/obo/ZP_0012681	http://purl.obolibrary.org/obo/ZFA_0001617	http://purl.obolibrary.org/obo/ZFA_0000559	http://purl.obolibrary.org/obo/PATO_0001453
http://purl.obolibrary.org/obo/ZP_0026240	http://purl.obolibrary.org/obo/ZFA_0009285	http://purl.obolibrary.org/obo/ZFA_0001557	http://purl.obolibrary.org/obo/PATO_0001453
http://purl.obolibrary.org/obo/ZP_0007852	http://purl.obolibrary.org/obo/ZFA_0000046	http://purl.obolibrary.org/obo/ZFA_0000144	http://purl.obolibrary.org/obo/PATO_0001453
http://purl.obolibrary.org/obo/ZP_0016441	http://purl.obolibrary.org/obo/ZFA_0000144	http://purl.obolibrary.org/obo/ZFA_0009241	http://purl.obolibrary.org/obo/PATO_0001453
http://purl.obolibrary.org/obo/ZP_0018425	http://purl.obolibrary.org/obo/ZFA_0000144	http://purl.obolibrary.org/obo/ZFA_0000152	http://purl.obolibrary.org/obo/PATO_0001453
http://purl.obolibrary.org/obo/ZP_0001521	http://purl.obolibrary.org/obo/ZFA_0009115	http://purl.obolibrary.org/obo/ZFA_0001089	http://purl.obolibrary.org/obo/PATO_0001453
http://purl.obolibrary.org/obo/ZP_0012208	http://purl.obolibrary.org/obo/ZFA_0009115	http://purl.obolibrary.org/obo/ZFA_0001462	http://purl.obolibrary.org/obo/PATO_0001453
http://purl.obolibrary.org/obo/ZP_0019220	http://purl.obolibrary.org/obo/ZFA_0009115	http://purl.obolibrary.org/obo/ZFA_0000473	http://purl.obolibrary.org/obo/PATO_0001453
http://purl.obolibrary.org/obo/ZP_0002973	http://purl.obolibrary.org/obo/ZFA_0009115	http://purl.obolibrary.org/obo/ZFA_0000610	http://purl.obolibrary.org/obo/PATO_0001453
http://purl.obolibrary.org/obo/ZP_0001526	http://purl.obolibrary.org/obo/ZFA_0009116	http://purl.obolibrary.org/obo/ZFA_0001089	http://purl.obolibrary.org/obo/PATO_0001453
http://purl.obolibrary.org/obo/ZP_0021072	http://purl.obolibrary.org/obo/ZFA_0009116	http://purl.obolibrary.org/obo/ZFA_0009116	http://purl.obolibrary.org/obo/PATO_0001453
http://purl.obolibrary.org/obo/ZP_0019205	http://purl.obolibrary.org/obo/ZFA_0009116	http://purl.obolibrary.org/obo/ZFA_0000473	http://purl.obolibrary.org/obo/PATO_0001453
http://purl.obolibrary.org/obo/ZP_0011883	http://purl.obolibrary.org/obo/ZFA_0009116	http://purl.obolibrary.org/obo/ZFA_0000610	http://purl.obolibrary.org/obo/PATO_0001453
http://purl.obolibrary.org/obo/ZP_0007765	http://purl.obolibrary.org/obo/ZFA_0001651	http://purl.obolibrary.org/obo/ZFA_0005621	http://purl.obolibrary.org/obo/PATO_0001453
http://purl.obolibrary.org/obo/ZP_0010312	http://purl.obolibrary.org/obo/ZFA_0000001	http://purl.obolibrary.org/obo/ZFA_0000084	http://purl.obolibrary.org/obo/PATO_0001852
http://purl.obolibrary.org/obo/ZP_0007597	http://purl.obolibrary.org/obo/ZFA_0001516	http://purl.obolibrary.org/obo/ZFA_0001516	http://purl.obolibrary.org/obo/PATO_0001852
http://purl.obolibrary.org/obo/ZP_0009098	http://purl.obolibrary.org/obo/ZFA_0009264	http://purl.obolibrary.org/obo/ZFA_0000035	http://purl.obolibrary.org/obo/PATO_0001852
http://purl.obolibrary.org/obo/ZP_0008050	http://purl.obolibrary.org/obo/ZFA_0000144	http://purl.obolibrary.org/obo/ZFA_0000035	http://purl.obolibrary.org/obo/PATO_0001852
http://purl.obolibrary.org/obo/ZP_0002022	http://purl.obolibrary.org/obo/ZFA_0009139	http://purl.obolibrary.org/obo/ZFA_0000038	http://purl.obolibrary.org/obo/PATO_0002168
http://purl.obolibrary.org/obo/ZP_0024130	http://purl.obolibrary.org/obo/ZFA_0009094	http://purl.obolibrary.org/obo/ZFA_0001076	http://purl.obolibrary.org/obo/PATO_0002168
http://purl.obolibrary.org/obo/ZP_0024129	http://purl.obolibrary.org/obo/ZFA_0009094	http://purl.obolibrary.org/obo/ZFA_0000706	http://purl.obolibrary.org/obo/PATO_0002168
http://purl.obolibrary.org/obo/ZP_0021159	http://purl.obolibrary.org/obo/ZFA_0009199	http://purl.obolibrary.org/obo/ZFA_0000200	http://purl.obolibrary.org/obo/PATO_0002168
http://purl.obolibrary.org/obo/ZP_0003499	http://purl.obolibrary.org/obo/ZFA_0009199	http://purl.obolibrary.org/obo/ZFA_0005597	http://purl.obolibrary.org/obo/PATO_0002168
http://purl.obolibrary.org/obo/ZP_0022860	http://purl.obolibrary.org/obo/ZFA_0009199	http://purl.obolibrary.org/obo/ZFA_0001463	http://purl.obolibrary.org/obo/PATO_0002168
http://purl.obolibrary.org/obo/ZP_0021166	http://purl.obolibrary.org/obo/ZFA_0009199	http://purl.obolibrary.org/obo/ZFA_0001283	http://purl.obolibrary.org/obo/PATO_0002168
http://purl.obolibrary.org/obo/ZP_0021165	http://purl.obolibrary.org/obo/ZFA_0009199	http://purl.obolibrary.org/obo/ZFA_0001115	http://purl.obolibrary.org/obo/PATO_0002168
http://purl.obolibrary.org/obo/ZP_0010857	http://purl.obolibrary.org/obo/ZFA_0005145	http://purl.obolibrary.org/obo/ZFA_0000092	http://purl.obolibrary.org/obo/PATO_0002168
http://purl.obolibrary.org/obo/ZP_0011288	http://purl.obolibrary.org/obo/ZFA_0009306	http://purl.obolibrary.org/obo/ZFA_0000110	http://purl.obolibrary.org/obo/PATO_0002168
http://purl.obolibrary.org/obo/ZP_0022859	http://purl.obolibrary.org/obo/ZFA_0009198	http://purl.obolibrary.org/obo/ZFA_0001463	http://purl.obolibrary.org/obo/PATO_0002168
http://purl.obolibrary.org/obo/ZP_0019644	http://purl.obolibrary.org/obo/ZFA_0000084	http://purl.obolibrary.org/obo/ZFA_0001176	http://purl.obolibrary.org/obo/PATO_0002168
http://purl.obolibrary.org/obo/ZP_0019640	http://purl.obolibrary.org/obo/ZFA_0000084	http://purl.obolibrary.org/obo/ZFA_0001175	http://purl.obolibrary.org/obo/PATO_0002168
http://purl.obolibrary.org/obo/ZP_0005052	http://purl.obolibrary.org/obo/ZFA_0001061	http://purl.obolibrary.org/obo/ZFA_0000014	http://purl.obolibrary.org/obo/PATO_0001738
http://purl.obolibrary.org/obo/ZP_0020808	http://purl.obolibrary.org/obo/ZFA_0009243	http://purl.obolibrary.org/obo/ZFA_0009243	http://purl.obolibrary.org/obo/PATO_0000040
http://purl.obolibrary.org/obo/ZP_0025352	http://purl.obolibrary.org/obo/ZFA_0001205	http://purl.obolibrary.org/obo/ZFA_0001400	http://purl.obolibrary.org/obo/PATO_0000040
http://purl.obolibrary.org/obo/ZP_0021033	http://purl.obolibrary.org/obo/ZFA_0001205	http://purl.obolibrary.org/obo/ZFA_0001405	http://purl.obolibrary.org/obo/PATO_0000040
http://purl.obolibrary.org/obo/ZP_0013125	http://purl.obolibrary.org/obo/ZFA_0001400	http://purl.obolibrary.org/obo/ZFA_0001205	http://purl.obolibrary.org/obo/PATO_0000040
http://purl.obolibrary.org/obo/ZP_0014121	http://purl.obolibrary.org/obo/ZFA_0000107	http://purl.obolibrary.org/obo/ZFA_0000107	http://purl.obolibrary.org/obo/PATO_0000040
http://purl.obolibrary.org/obo/ZP_0006464	http://purl.obolibrary.org/obo/ZFA_0000144	http://purl.obolibrary.org/obo/ZFA_0001464	http://purl.obolibrary.org/obo/PATO_0000040
http://purl.obolibrary.org/obo/ZP_0015277	http://purl.obolibrary.org/obo/ZFA_0000823	http://purl.obolibrary.org/obo/ZFA_0000072	http://purl.obolibrary.org/obo/PATO_0000040
http://purl.obolibrary.org/obo/ZP_0016155	http://purl.obolibrary.org/obo/ZFA_0001615	http://purl.obolibrary.org/obo/ZFA_0005061	http://purl.obolibrary.org/obo/PATO_0000040
http://purl.obolibrary.org/obo/ZP_0014035	http://purl.obolibrary.org/obo/ZFA_0001285	http://purl.obolibrary.org/obo/ZFA_0000155	http://purl.obolibrary.org/obo/PATO_0002464
http://purl.obolibrary.org/obo/ZP_0013942	http://purl.obolibrary.org/obo/ZFA_0000144	http://purl.obolibrary.org/obo/ZFA_0000152	http://purl.obolibrary.org/obo/PATO_0002464
http://purl.obolibrary.org/obo/ZP_0026190	http://purl.obolibrary.org/obo/ZFA_0009316	http://purl.obolibrary.org/obo/ZFA_0000114	http://purl.obolibrary.org/obo/PATO_0002483
http://purl.obolibrary.org/obo/ZP_0010359	http://purl.obolibrary.org/obo/GO_0021884	http://purl.obolibrary.org/obo/GO_0048665	http://purl.obolibrary.org/obo/PATO_0001564
http://purl.obolibrary.org/obo/ZP_0021870	http://purl.obolibrary.org/obo/ZFA_0005041	http://purl.obolibrary.org/obo/ZFA_0005041	http://purl.obolibrary.org/obo/PATO_0002233
http://purl.obolibrary.org/obo/ZP_0009336	http://purl.obolibrary.org/obo/ZFA_0001320	http://purl.obolibrary.org/obo/ZFA_0001319	http://purl.obolibrary.org/obo/PATO_0002233
http://purl.obolibrary.org/obo/ZP_0012213	http://purl.obolibrary.org/obo/ZFA_0000107	http://purl.obolibrary.org/obo/ZFA_0000107	http://purl.obolibrary.org/obo/PATO_0002233
http://purl.obolibrary.org/obo/ZP_0019130	http://purl.obolibrary.org/obo/ZFA_0000940	http://purl.obolibrary.org/obo/ZFA_0000940	http://purl.obolibrary.org/obo/PATO_0002233
http://purl.obolibrary.org/obo/ZP_0001964	http://purl.obolibrary.org/obo/ZFA_0001205	http://purl.obolibrary.org/obo/ZFA_0001205	http://purl.obolibrary.org/obo/PATO_0000642
http://purl.obolibrary.org/obo/ZP_0024004	http://purl.obolibrary.org/obo/ZFA_0001205	http://purl.obolibrary.org/obo/ZFA_0001501	http://purl.obolibrary.org/obo/PATO_0000642
http://purl.obolibrary.org/obo/ZP_0000058	http://purl.obolibrary.org/obo/ZFA_0001205	http://purl.obolibrary.org/obo/ZFA_0001400	http://purl.obolibrary.org/obo/PATO_0000642
http://purl.obolibrary.org/obo/ZP_0002096	http://purl.obolibrary.org/obo/ZFA_0001205	http://purl.obolibrary.org/obo/ZFA_0001422	http://purl.obolibrary.org/obo/PATO_0000642
http://purl.obolibrary.org/obo/ZP_0027094	http://purl.obolibrary.org/obo/ZFA_0001205	http://purl.obolibrary.org/obo/ZFA_0001272	http://purl.obolibrary.org/obo/PATO_0000642
http://purl.obolibrary.org/obo/ZP_0000909	http://purl.obolibrary.org/obo/ZFA_0001205	http://purl.obolibrary.org/obo/ZFA_0001399	http://purl.obolibrary.org/obo/PATO_0000642
http://purl.obolibrary.org/obo/ZP_0011095	http://purl.obolibrary.org/obo/ZFA_0000713	http://purl.obolibrary.org/obo/ZFA_0000713	http://purl.obolibrary.org/obo/PATO_0000642
http://purl.obolibrary.org/obo/ZP_0000992	http://purl.obolibrary.org/obo/ZFA_0000168	http://purl.obolibrary.org/obo/ZFA_0000558	http://purl.obolibrary.org/obo/PATO_0000642
http://purl.obolibrary.org/obo/ZP_0005543	http://purl.obolibrary.org/obo/ZFA_0001616	http://purl.obolibrary.org/obo/ZFA_0001616	http://purl.obolibrary.org/obo/PATO_0000642
http://purl.obolibrary.org/obo/ZP_0014999	http://purl.obolibrary.org/obo/ZFA_0000476	http://purl.obolibrary.org/obo/ZFA_0000476	http://purl.obolibrary.org/obo/PATO_0000642
http://purl.obolibrary.org/obo/ZP_0021293	http://purl.obolibrary.org/obo/ZFA_0000476	http://purl.obolibrary.org/obo/ZFA_0000250	http://purl.obolibrary.org/obo/PATO_0000642
http://purl.obolibrary.org/obo/ZP_0019799	http://purl.obolibrary.org/obo/ZFA_0000011	http://purl.obolibrary.org/obo/ZFA_0000180	http://purl.obolibrary.org/obo/PATO_0000642
http://purl.obolibrary.org/obo/ZP_0015645	http://purl.obolibrary.org/obo/ZFA_0001550	http://purl.obolibrary.org/obo/ZFA_0001550	http://purl.obolibrary.org/obo/PATO_0000642
http://purl.obolibrary.org/obo/ZP_0003713	http://purl.obolibrary.org/obo/ZFA_0001604	http://purl.obolibrary.org/obo/ZFA_0001605	http://purl.obolibrary.org/obo/PATO_0000642
http://purl.obolibrary.org/obo/ZP_0010729	http://purl.obolibrary.org/obo/ZFA_0000126	http://purl.obolibrary.org/obo/ZFA_0000126	http://purl.obolibrary.org/obo/PATO_0000642
http://purl.obolibrary.org/obo/ZP_0017837	http://purl.obolibrary.org/obo/ZFA_0001520	http://purl.obolibrary.org/obo/ZFA_0001517	http://purl.obolibrary.org/obo/PATO_0000642
http://purl.obolibrary.org/obo/ZP_0002102	http://purl.obolibrary.org/obo/ZFA_0001516	http://purl.obolibrary.org/obo/ZFA_0001516	http://purl.obolibrary.org/obo/PATO_0000642
http://purl.obolibrary.org/obo/ZP_0024005	http://purl.obolibrary.org/obo/ZFA_0001400	http://purl.obolibrary.org/obo/ZFA_0001501	http://purl.obolibrary.org/obo/PATO_0000642
http://purl.obolibrary.org/obo/ZP_0010495	http://purl.obolibrary.org/obo/ZFA_0001400	http://purl.obolibrary.org/obo/ZFA_0001520	http://purl.obolibrary.org/obo/PATO_0000642
http://purl.obolibrary.org/obo/ZP_0002099	http://purl.obolibrary.org/obo/ZFA_0001400	http://purl.obolibrary.org/obo/ZFA_0001516	http://purl.obolibrary.org/obo/PATO_0000642
http://purl.obolibrary.org/obo/ZP_0003546	http://purl.obolibrary.org/obo/ZFA_0001400	http://purl.obolibrary.org/obo/ZFA_0001400	http://purl.obolibrary.org/obo/PATO_0000642
http://purl.obolibrary.org/obo/ZP_0006951	http://purl.obolibrary.org/obo/ZFA_0001400	http://purl.obolibrary.org/obo/ZFA_0001422	http://purl.obolibrary.org/obo/PATO_0000642
http://purl.obolibrary.org/obo/ZP_0007804	http://purl.obolibrary.org/obo/ZFA_0001400	http://purl.obolibrary.org/obo/ZFA_0001522	http://purl.obolibrary.org/obo/PATO_0000642
http://purl.obolibrary.org/obo/ZP_0020835	http://purl.obolibrary.org/obo/ZFA_0001400	http://purl.obolibrary.org/obo/ZFA_0001511	http://purl.obolibrary.org/obo/PATO_0000642
http://purl.obolibrary.org/obo/ZP_0002382	http://purl.obolibrary.org/obo/ZFA_0009084	http://purl.obolibrary.org/obo/ZFA_0009084	http://purl.obolibrary.org/obo/PATO_0000642
http://purl.obolibrary.org/obo/ZP_0002104	http://purl.obolibrary.org/obo/ZFA_0001458	http://purl.obolibrary.org/obo/ZFA_0001458	http://purl.obolibrary.org/obo/PATO_0000642
http://purl.obolibrary.org/obo/ZP_0024991	http://purl.obolibrary.org/obo/ZFA_0000013	http://purl.obolibrary.org/obo/ZFA_0000013	http://purl.obolibrary.org/obo/PATO_0000642
http://purl.obolibrary.org/obo/ZP_0000634	http://purl.obolibrary.org/obo/ZFA_0000600	http://purl.obolibrary.org/obo/ZFA_0000600	http://purl.obolibrary.org/obo/PATO_0000642
http://purl.obolibrary.org/obo/ZP_0000878	http://purl.obolibrary.org/obo/ZFA_0000191	http://purl.obolibrary.org/obo/ZFA_0000270	http://purl.obolibrary.org/obo/PATO_0000642
http://purl.obolibrary.org/obo/ZP_0002091	http://purl.obolibrary.org/obo/ZFA_0000014	http://purl.obolibrary.org/obo/ZFA_0000477	http://purl.obolibrary.org/obo/PATO_0000642
http://purl.obolibrary.org/obo/ZP_0007607	http://purl.obolibrary.org/obo/ZFA_0000653	http://purl.obolibrary.org/obo/ZFA_0000418	http://purl.obolibrary.org/obo/PATO_0000642
http://purl.obolibrary.org/obo/ZP_0007681	http://purl.obolibrary.org/obo/ZFA_0001695	http://purl.obolibrary.org/obo/ZFA_0001695	http://purl.obolibrary.org/obo/PATO_0000642
http://purl.obolibrary.org/obo/ZP_0005243	http://purl.obolibrary.org/obo/ZFA_0001555	http://purl.obolibrary.org/obo/ZFA_0001555	http://purl.obolibrary.org/obo/PATO_0000642
http://purl.obolibrary.org/obo/ZP_0010125	http://purl.obolibrary.org/obo/ZFA_0000107	http://purl.obolibrary.org/obo/ZFA_0000008	http://purl.obolibrary.org/obo/PATO_0000642
http://purl.obolibrary.org/obo/ZP_0000622	http://purl.obolibrary.org/obo/ZFA_0000107	http://purl.obolibrary.org/obo/ZFA_0000107	http://purl.obolibrary.org/obo/PATO_0000642
http://purl.obolibrary.org/obo/ZP_0003531	http://purl.obolibrary.org/obo/ZFA_0000514	http://purl.obolibrary.org/obo/ZFA_0000486	http://purl.obolibrary.org/obo/PATO_0000642
http://purl.obolibrary.org/obo/ZP_0024615	http://purl.obolibrary.org/obo/ZFA_0000211	http://purl.obolibrary.org/obo/ZFA_0000211	http://purl.obolibrary.org/obo/PATO_0000642
http://purl.obolibrary.org/obo/ZP_0017115	http://purl.obolibrary.org/obo/ZFA_0005284	http://purl.obolibrary.org/obo/ZFA_0005284	http://purl.obolibrary.org/obo/PATO_0000642
http://purl.obolibrary.org/obo/ZP_0015024	http://purl.obolibrary.org/obo/ZFA_0000413	http://purl.obolibrary.org/obo/ZFA_0000413	http://purl.obolibrary.org/obo/PATO_0000642
http://purl.obolibrary.org/obo/ZP_0016708	http://purl.obolibrary.org/obo/ZFA_0000114	http://purl.obolibrary.org/obo/ZFA_0000114	http://purl.obolibrary.org/obo/PATO_0000642
http://purl.obolibrary.org/obo/ZP_0009793	http://purl.obolibrary.org/obo/ZFA_0000360	http://purl.obolibrary.org/obo/ZFA_0000360	http://purl.obolibrary.org/obo/PATO_0000642
http://purl.obolibrary.org/obo/ZP_0011996	http://purl.obolibrary.org/obo/ZFA_0000519	http://purl.obolibrary.org/obo/ZFA_0000519	http://purl.obolibrary.org/obo/PATO_0000642
http://purl.obolibrary.org/obo/ZP_0026285	http://purl.obolibrary.org/obo/ZFA_0000672	http://purl.obolibrary.org/obo/ZFA_0000217	http://purl.obolibrary.org/obo/PATO_0000642
http://purl.obolibrary.org/obo/ZP_0011121	http://purl.obolibrary.org/obo/ZFA_0001422	http://purl.obolibrary.org/obo/ZFA_0001400	http://purl.obolibrary.org/obo/PATO_0000642
http://purl.obolibrary.org/obo/ZP_0020836	http://purl.obolibrary.org/obo/ZFA_0001422	http://purl.obolibrary.org/obo/ZFA_0001511	http://purl.obolibrary.org/obo/PATO_0000642
