defined_class	entity	quality
http://purl.obolibrary.org/obo/ZP_0006223	http://purl.obolibrary.org/obo/ZFA_0009147	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0005238	http://purl.obolibrary.org/obo/ZFA_0001301	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0025850	http://purl.obolibrary.org/obo/ZFA_0009103	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0022351	http://purl.obolibrary.org/obo/ZFA_0009094	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0016683	http://purl.obolibrary.org/obo/ZFA_0005151	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0015019	http://purl.obolibrary.org/obo/ZFA_0000413	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0020151	http://purl.obolibrary.org/obo/ZFA_0001262	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0015040	http://purl.obolibrary.org/obo/ZFA_0009048	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0027168	http://purl.obolibrary.org/obo/ZFA_0009227	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0018430	http://purl.obolibrary.org/obo/ZFA_0009223	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0004178	http://purl.obolibrary.org/obo/ZFA_0000112	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0021304	http://purl.obolibrary.org/obo/ZFA_0009078	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0021834	http://purl.obolibrary.org/obo/ZFA_0000213	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0009795	http://purl.obolibrary.org/obo/ZFA_0000359	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0007242	http://purl.obolibrary.org/obo/ZFA_0009366	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0010884	http://purl.obolibrary.org/obo/ZFA_0000678	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0005440	http://purl.obolibrary.org/obo/ZFA_0000281	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0010204	http://purl.obolibrary.org/obo/ZFA_0009151	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0004618	http://purl.obolibrary.org/obo/ZFA_0001114	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0008010	http://purl.obolibrary.org/obo/ZFA_0001652	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0016071	http://purl.obolibrary.org/obo/ZFA_0000114	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0000702	http://purl.obolibrary.org/obo/GO_0060047	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0002505	http://purl.obolibrary.org/obo/GO_0001947	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0021324	http://purl.obolibrary.org/obo/ZFA_0000028	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0016070	http://purl.obolibrary.org/obo/ZFA_0000115	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0015293	http://purl.obolibrary.org/obo/ZFA_0000360	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0026953	http://purl.obolibrary.org/obo/ZFA_0005065	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0021357	http://purl.obolibrary.org/obo/ZFA_0009354	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0005860	http://purl.obolibrary.org/obo/ZFA_0009014	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0021680	http://purl.obolibrary.org/obo/ZFA_0005023	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0019878	http://purl.obolibrary.org/obo/ZFA_0009398	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0018001	http://purl.obolibrary.org/obo/ZFA_0009111	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0019870	http://purl.obolibrary.org/obo/ZFA_0000029	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0008577	http://purl.obolibrary.org/obo/ZFA_0009315	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0002218	http://purl.obolibrary.org/obo/ZFA_0000671	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0012089	http://purl.obolibrary.org/obo/ZFA_0007052	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0002370	http://purl.obolibrary.org/obo/ZFA_0000672	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0026289	http://purl.obolibrary.org/obo/ZFA_0005629	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0006092	http://purl.obolibrary.org/obo/ZFA_0001422	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0022748	http://purl.obolibrary.org/obo/ZFA_0000673	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0017243	http://purl.obolibrary.org/obo/ZFA_0001522	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0009550	http://purl.obolibrary.org/obo/ZFA_0005625	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0026022	http://purl.obolibrary.org/obo/ZFA_0000118	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0014830	http://purl.obolibrary.org/obo/ZFA_0000032	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0019570	http://purl.obolibrary.org/obo/ZFA_0005272	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0026826	http://purl.obolibrary.org/obo/ZFA_0000217	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0025458	http://purl.obolibrary.org/obo/ZFA_0009101	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0010309	http://purl.obolibrary.org/obo/ZFA_0001511	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0000936	http://purl.obolibrary.org/obo/ZFA_0005473	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0022310	http://purl.obolibrary.org/obo/ZFA_0000033	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0024393	http://purl.obolibrary.org/obo/ZFA_0001206	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0020603	http://purl.obolibrary.org/obo/ZFA_0009051	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0010933	http://purl.obolibrary.org/obo/ZFA_0005802	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0001413	http://purl.obolibrary.org/obo/ZFA_0001346	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0010932	http://purl.obolibrary.org/obo/ZFA_0005801	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0007104	http://purl.obolibrary.org/obo/ZFA_0001061	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0021174	http://purl.obolibrary.org/obo/ZFA_0005319	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0006639	http://purl.obolibrary.org/obo/ZFA_0001057	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0004490	http://purl.obolibrary.org/obo/ZFA_0001285	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0002882	http://purl.obolibrary.org/obo/ZFA_0005125	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0017317	http://purl.obolibrary.org/obo/ZFA_0001338	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0004126	http://purl.obolibrary.org/obo/ZFA_0005169	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0006827	http://purl.obolibrary.org/obo/ZFA_0009199	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0022026	http://purl.obolibrary.org/obo/ZFA_0000529	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0015899	http://purl.obolibrary.org/obo/ZFA_0000530	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0003056	http://purl.obolibrary.org/obo/GO_0008345	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0024087	http://purl.obolibrary.org/obo/ZFA_0005888	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0010536	http://purl.obolibrary.org/obo/ZFA_0000166	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0026772	http://purl.obolibrary.org/obo/ZFA_0001054	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0011086	http://purl.obolibrary.org/obo/ZFA_0001256	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0004584	http://purl.obolibrary.org/obo/ZFA_0005223	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0019222	http://purl.obolibrary.org/obo/ZFA_0000121	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0004517	http://purl.obolibrary.org/obo/ZFA_0000035	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0006123	http://purl.obolibrary.org/obo/ZFA_0005574	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0009608	http://purl.obolibrary.org/obo/ZFA_0009309	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0002700	http://purl.obolibrary.org/obo/ZFA_0000123	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0020323	http://purl.obolibrary.org/obo/ZFA_0000124	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0017922	http://purl.obolibrary.org/obo/ZFA_0000539	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0011840	http://purl.obolibrary.org/obo/ZFA_0005105	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0023303	http://purl.obolibrary.org/obo/ZFA_0005844	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0005712	http://purl.obolibrary.org/obo/ZFA_0005605	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0021384	http://purl.obolibrary.org/obo/ZFA_0005603	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0017104	http://purl.obolibrary.org/obo/ZFA_0000385	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0018597	http://purl.obolibrary.org/obo/ZFA_0009250	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0006744	http://purl.obolibrary.org/obo/ZFA_0009141	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0004302	http://purl.obolibrary.org/obo/ZFA_0001227	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0018960	http://purl.obolibrary.org/obo/ZFA_0000038	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0022162	http://purl.obolibrary.org/obo/ZFA_0009331	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0015099	http://purl.obolibrary.org/obo/ZFA_0009049	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0020562	http://purl.obolibrary.org/obo/ZFA_0000270	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0015244	http://purl.obolibrary.org/obo/ZFA_0001257	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0001990	http://purl.obolibrary.org/obo/ZFA_0005341	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0014388	http://purl.obolibrary.org/obo/ZFA_0000301	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0003655	http://purl.obolibrary.org/obo/ZFA_0005597	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0001932	http://purl.obolibrary.org/obo/ZFA_0009249	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0001928	http://purl.obolibrary.org/obo/ZFA_0009091	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0006186	http://purl.obolibrary.org/obo/ZFA_0009205	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0011385	http://purl.obolibrary.org/obo/ZFA_0001463	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0015362	http://purl.obolibrary.org/obo/ZFA_0000041	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0009607	http://purl.obolibrary.org/obo/ZFA_0009077	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0021741	http://purl.obolibrary.org/obo/ZFA_0005010	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0021097	http://purl.obolibrary.org/obo/ZFA_0000128	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0004588	http://purl.obolibrary.org/obo/ZFA_0000042	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0020714	http://purl.obolibrary.org/obo/ZFA_0007045	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0020744	http://purl.obolibrary.org/obo/ZFA_0007046	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0011178	http://purl.obolibrary.org/obo/ZFA_0001483	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0006757	http://purl.obolibrary.org/obo/ZFA_0005078	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0006462	http://purl.obolibrary.org/obo/ZFA_0009052	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0004802	http://purl.obolibrary.org/obo/ZFA_0000387	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0000123	http://purl.obolibrary.org/obo/ZFA_0000547	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0004204	http://purl.obolibrary.org/obo/ZFA_0001086	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0026073	http://purl.obolibrary.org/obo/ZFA_0009291	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0001930	http://purl.obolibrary.org/obo/ZFA_0009135	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0009609	http://purl.obolibrary.org/obo/ZFA_0009324	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0018631	http://purl.obolibrary.org/obo/GO_0061515	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0014312	http://purl.obolibrary.org/obo/ZFA_0000045	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0003745	http://purl.obolibrary.org/obo/ZFA_0009165	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0022515	http://purl.obolibrary.org/obo/ZFA_0001135	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0007665	http://purl.obolibrary.org/obo/ZFA_0001321	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0001068	http://purl.obolibrary.org/obo/ZFA_0001580	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0003084	http://purl.obolibrary.org/obo/ZFA_0000243	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0007333	http://purl.obolibrary.org/obo/ZFA_0009367	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0009611	http://purl.obolibrary.org/obo/ZFA_0009327	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0007632	http://purl.obolibrary.org/obo/ZFA_0000135	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0009884	http://purl.obolibrary.org/obo/ZFA_0001670	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0000751	http://purl.obolibrary.org/obo/ZFA_0009256	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0010258	http://purl.obolibrary.org/obo/ZFA_0001340	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0014689	http://purl.obolibrary.org/obo/ZFA_0001414	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0015150	http://purl.obolibrary.org/obo/ZFA_0000048	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0019325	http://purl.obolibrary.org/obo/ZFA_0009125	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0001999	http://purl.obolibrary.org/obo/ZFA_0001109	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0015853	http://purl.obolibrary.org/obo/ZFA_0001567	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0009391	http://purl.obolibrary.org/obo/ZFA_0001568	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0022774	http://purl.obolibrary.org/obo/ZFA_0005878	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0006087	http://purl.obolibrary.org/obo/ZFA_0000555	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0000899	http://purl.obolibrary.org/obo/ZFA_0000814	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0024544	http://purl.obolibrary.org/obo/ZFA_0005044	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0008051	http://purl.obolibrary.org/obo/ZFA_0000556	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0019459	http://purl.obolibrary.org/obo/ZFA_0001202	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0025566	http://purl.obolibrary.org/obo/ZFA_0000137	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0004300	http://purl.obolibrary.org/obo/ZFA_0000445	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0000350	http://purl.obolibrary.org/obo/ZFA_0000050	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0004562	http://purl.obolibrary.org/obo/GO_0007634	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0017054	http://purl.obolibrary.org/obo/ZFA_0001027	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0026887	http://purl.obolibrary.org/obo/ZFA_0000590	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0025491	http://purl.obolibrary.org/obo/ZFA_0009031	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0026825	http://purl.obolibrary.org/obo/ZFA_0007068	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0015151	http://purl.obolibrary.org/obo/ZFA_0000138	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0026824	http://purl.obolibrary.org/obo/ZFA_0000051	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0003105	http://purl.obolibrary.org/obo/ZFA_0001715	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0008189	http://purl.obolibrary.org/obo/ZFA_0001617	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0018996	http://purl.obolibrary.org/obo/ZFA_0000559	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0020227	http://purl.obolibrary.org/obo/ZFA_0005838	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0020341	http://purl.obolibrary.org/obo/ZFA_0001265	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0020343	http://purl.obolibrary.org/obo/ZFA_0001266	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0020342	http://purl.obolibrary.org/obo/ZFA_0001264	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0008201	http://purl.obolibrary.org/obo/ZFA_0000403	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/ZP_0014803	http://purl.obolibrary.org/obo/ZFA_0001272	http://purl.obolibrary.org/obo/PATO_0000462
